"Customer_Name","Product_Name","Profit","Returned"
"Beth Paige","JM Magazine Binder","4.6228","Yes"
"Kean Takahito","Xerox 1915","50.328","null"
"Arthur Prichep","50 Colored Long Pencils","7.9248","Yes"
"Arthur Prichep","Hon Olson Stacker Stools","11.2648","Yes"
"John Dryer","Vtech AT&T CL2940 Corded Speakerphone, Black","24.2919","null"
"Xylona Preis","Newell 311","0.5967","null"
"Xylona Preis","Peel & Seel Envelopes","7.4496","null"
"Xylona Preis","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""","16.398","null"
"Juliana Krohn","O'Sullivan 4-Shelf Bookcase in Odessa Pine","-384.7164","null"
"Juliana Krohn","Acme Softgrip Scissors","4.3956","null"
"Juliana Krohn","GBC Standard Recycled Report Covers, Clear Plastic Sheets","-16.6012","null"
"Juliana Krohn","Berol Giant Pencil Sharpener","10.7037","null"
"Patrick Gardner","Advantus Plastic Paper Clips","16.8","Yes"
"Patrick Gardner","Leather Task Chair, Black","0","Yes"
"Patrick Gardner","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","25.4384","Yes"
"Patrick Gardner","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","15.525","Yes"
"Patrick Gardner","Binding Machine Supplies","16.3352","Yes"
"Ruben Dartt","Square Credit Card Reader","1.1988","null"
"Justin Deggeller","Staples","48.5392","null"
"Justin Deggeller","Tenex B1-RE Series Chair Mats for Low Pile Carpets","15.6332","null"
"Justin Deggeller","ClearOne CHATAttach 160 - speaker phone","185.997","null"
"Charles Sheldon","Compact Automatic Electric Letter Opener","4.7724","null"
"Charles Sheldon","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","2.0979","null"
"Charles Sheldon","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","-10.7055","null"
"Charles Sheldon","DXL Angle-View Binders with Locking Rings, Black","6.4692","null"
"Roland Fjeld","Logitech G35 7.1-Channel Surround Sound Headset","176.7864","null"
"Doug O'Connell","Griffin GC17055 Auxiliary Audio Cable","5.7568","null"
"Mark Van Huff","Rogers Profile Extra Capacity Storage Tub","3.348","null"
"Brian Stugart","RCA ViSYS 25825 Wireless digital phone","51.996","null"
"Brian Stugart","Carina Media Storage Towers in Natural & Black","6.098","null"
"Brian Stugart","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","29.1456","null"
"Brian Stugart","Fellowes Recycled Storage Drawers","54.4047","null"
"Brian Stugart","Xerox 203","15.552","null"
"Brian Stugart","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","2.8196","null"
"Brian Stugart","Advantus Panel Wall Certificate Holder - 8.5x11","15.372","null"
"Joe Kamberova","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","14.098","null"
"Michelle Arnett","Global Troy Executive Leather Low-Back Tilter","100.196","null"
"Ed Braxton","Bush Cubix Conference Tables, Fully Assembled","80.843","null"
"Jane Waco","Global Troy Executive Leather Low-Back Tilter","50.098","null"
"Jane Waco","Xerox 1945","180.7659","null"
"Jane Waco","Global High-Back Leather Tilter, Burgundy","-99.6219","null"
"Edward Hooks","Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black","7.3528","null"
"Edward Hooks","High Speed Automatic Electric Letter Opener","196.5036","null"
"Lynn Smith","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","5.0232","null"
"Lynn Smith","Logitech Illuminated - Keyboard","86.3856","null"
"Keith Dawkins","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","23.9688","null"
"Paul Lucas","Avery 475","22.2","null"
"Paul Lucas","Staples","9.63","null"
"Linda Southworth","Staples","4.89","null"
"Patrick Bzostek","Cardinal Poly Pocket Divider Pockets for Ring Binders","7.56","null"
"Frank Merwin","Xerox 191","28.1718","null"
"Frank Merwin","Staples","22.2264","null"
"Frank Merwin","Astroparche Fine Business Paper","12.672","null"
"Frank Merwin","Avery 503","19.872","null"
"Frank Merwin","Kingston Digital DataTraveler 32GB USB 2.0","1.017","null"
"Keith Dawkins","GBC VeloBind Cover Sets","9.264","null"
"Keith Dawkins","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","26.865","null"
"Keith Dawkins","Eldon Regeneration Recycled Desk Accessories, Black","5.6628","null"
"Keith Dawkins","Satellite Sectional Post Binders","33.8598","null"
"Steve Carroll","Personal Filing Tote with Lid, Black/Gray","13.0284","null"
"Giulietta Dortch","Plantronics Audio 995 Wireless Stereo Headset","362.835","null"
"Rick Bensley","Master Caster Door Stop, Brown","8.636","null"
"Rick Bensley","Avaya 4621SW VoIP phone","19.9665","null"
"Rick Bensley","OtterBox Defender Series Case - Samsung Galaxy S4","8.997","null"
"Robert Waldorf","SanDisk Cruzer 64 GB USB Flash Drive","130.752","null"
"Robert Waldorf","Newell 343","1.5876","null"
"Vivek Gonzalez","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","18.4772","null"
"Janet Molinari","Eldon 200 Class Desk Accessories, Smoke","2.6376","null"
"Janet Molinari","SanDisk Cruzer 32 GB USB Flash Drive","30.432","null"
"Janet Molinari","Xerox 23","12.4416","null"
"Janet Molinari","Portable Personal File Box","13.1868","null"
"Dean Katz","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","6.7655","null"
"Dean Katz","Euro-Pro Shark Turbo Vacuum","40.274","null"
"Dean Katz","Security-Tint Envelopes","14.9744","null"
"Dean Katz","Hon 4070 Series Pagoda Round Back Stacking Chairs","77.0352","null"
"Marina Lichtenstein","Master Big Foot Doorstop, Beige","6.5472","null"
"Matt Abelman","Mophie Juice Pack Helium for iPhone","57.5928","null"
"Matt Abelman","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","2.0228","null"
"Matt Abelman","Xerox 1979","55.764","null"
"Lisa Ryan","Acme Kleencut Forged Steel Scissors","5.166","null"
"Lisa Ryan","Companion Letter/Legal File, Black","63.4368","null"
"Lisa Ryan","Plantronics Encore H101 Dual Earpieces Headset","10.788","null"
"Charles Crestani","Xerox 189","50.328","Yes"
"Charles Crestani","Wilson Jones Custom Binder Spines & Labels","3.1552","Yes"
"Charles Crestani","Xerox 1897","9.7608","Yes"
"Charles Crestani","Nu-Dell Leatherette Frames","15.4872","Yes"
"Susan Vittorini","AT&T 841000 Phone","34.5","null"
"Erica Smith","GBC DocuBind 200 Manual Binding Machine","884.058","null"
"Erica Smith","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","32.3351","null"
"Erica Smith","Global Deluxe Steno Chair","-20.7846","null"
"Sally Hughsby","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","4.2294","null"
"Sally Hughsby","Xerox 1931","12.4416","null"
"Sally Hughsby","Xerox Color Copier Paper, 11"" x 17"", Ream","42.0256","null"
"Randy Ferguson","Electrix Incandescent Magnifying Lamp, Black","7.6965","null"
"Randy Ferguson","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","-4.1712","null"
"Allen Goldenen","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","8.2992","null"
"Clay Ludtke","Xerox 1929","31.5192","Yes"
"Clay Ludtke","2300 Heavy-Duty Transfer File Systems by Perma","14.2386","Yes"
"Clay Ludtke","Zebra GX420t Direct Thermal/Thermal Transfer Printer","286.713","Yes"
"Clay Ludtke","Tyvek Side-Opening Peel & Seel Expanding Envelopes","122.148","Yes"
"Clay Ludtke","Cisco SPA 502G IP Phone","35.985","Yes"
"Karen Ferguson","Rediform Voice Mail Log Books","7.152","null"
"Karen Ferguson","Apple iPhone 5","363.9048","null"
"Andy Yotov","Tenex B1-RE Series Chair Mats for Low Pile Carpets","15.6332","Yes"
"Andy Yotov","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","12.9129","Yes"
"Andy Yotov","Xerox 211","9.3312","Yes"
"Andy Yotov","Xerox 194","26.6304","Yes"
"Ann Chong","Alliance Rubber Bands","0.336","null"
"Ann Chong","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","25.186","null"
"Tim Brockman","Newell 35","2.8536","null"
"Paul Prost","Master Caster Door Stop, Gray","5.1816","null"
"Frank Atkinson","Wilson Electronics DB Pro Signal Booster","75.18","null"
"Frank Atkinson","Socket Bluetooth Cordless Hand Scanner (CHS)","177.198","null"
"Tracy Blumstein","Nu-Dell Float Frame 11 x 14 1/2","3.9512","null"
"Cathy Prescott","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","89.307","null"
"Ralph Arnett","Brother DCP1000 Digital 3 in 1 Multifunction Machine","224.9925","null"
"Ralph Arnett","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","6.174","null"
"Ralph Arnett","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","8.073","null"
"Chuck Clark","Global Geo Office Task Chair, Gray","-97.176","null"
"Chuck Clark","G.E. Halogen Desk Lamp Bulbs","3.3504","null"
"Chuck Clark","Okidata B400 Printer","38.61","null"
"Fred Hopkins","GBC DocuBind P50 Personal Binding Machine","51.8238","null"
"Fred Hopkins","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","2.7062","null"
"Eric Hoffmann","Staples","12.8568","Yes"
"Pamela Coakley","Avery Reinforcements for Hole-Punch Pages","-0.99","null"
"Stephanie Phelps","Wilson Jones Leather-Like Binders with DublLock Round Rings","14.1426","Yes"
"Justin Ritter","Mophie Juice Pack Helium for iPhone","19.1976","null"
"Justin Ritter","Peel-Off China Markers","6.5538","null"
"Justin Ritter","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock","61.3824","null"
"Justin Ritter","O'Sullivan 4-Shelf Bookcase in Odessa Pine","-128.2388","null"
"Saphhira Shifley","Kingston Digital DataTraveler 16GB USB 2.0","8.5025","Yes"
"Saphhira Shifley","Xerox 1947","5.382","Yes"
"Saphhira Shifley","UniKeep View Case Binders","1.2714","Yes"
"Aaron Hawkins","GBC VeloBind Cover Sets","18.528","null"
"Anthony O'Donnell","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","12.096","null"
"Thomas Thornton","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","55.912","null"
"Guy Armstrong","O'Sullivan Living Dimensions 2-Shelf Bookcases","-12.098","null"
"Nathan Cano","Advantus Rolling Drawer Organizers","30.0144","null"
"Khloe Miller","Newell 332","3.1752","null"
"Patrick Jones","Newell 332","3.1752","null"
"Patrick Jones","Canvas Sectional Post Binders","14.7668","null"
"Anna Chung","Ooma Telo VoIP Home Phone System","12.599","null"
"Jason Gross","Novimex Turbo Task Chair","-34.0704","null"
"Eileen Kiefer","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","70.49","Yes"
"Rob Dowd","Rogers Deluxe File Chest","0.8792","null"
"Gary McGarr","Fellowes Staxonsteel Drawer Files","108.1752","null"
"Rick Wilson","Personal Creations Ink Jet Cards and Labels","11.2504","null"
"Deborah Brumfield","Global Fabric Manager's Chair, Dark Gray","25.245","null"
"Mitch Webber","Sterilite Officeware Hinged File Box","8.4888","null"
"Pete Kriz","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","7.049","null"
"Yana Sorensen","Fellowes PB300 Plastic Comb Binding Machine","942.8157","null"
"Yana Sorensen","Letter Size Cart","290.0058","null"
"Yana Sorensen","Contract Clock, 14"", Brown","22.4196","null"
"Maria Bertelson","Staples","9.12","null"
"Maria Bertelson","Fellowes Superior 10 Outlet Split Surge Protector","22.0748","null"
"Alan Shonely","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","3.7436","null"
"Joy Bell-","Avery 48","26.082","null"
"Jeremy Farry","Bush Cubix Collection Bookcases, Fully Assembled","-103.8606","null"
"Jeremy Farry","Global Highback Leather Tilter in Burgundy","-14.5584","null"
"Jennifer Ferguson","Office Star - Contemporary Task Swivel Chair","8.8784","null"
"Jennifer Ferguson","Xerox 225","9.3312","null"
"Jennifer Ferguson","Xerox 1894","34.2144","null"
"Jennifer Ferguson","Ibico Ibimaster 300 Manual Binding System","459.9875","null"
"Jennifer Ferguson","iOttie XL Car Mount","-17.991","null"
"Helen Abelman","Eldon Cleatmat Chair Mats for Medium Pile Carpets","21.645","Yes"
"Helen Abelman","Standard Rollaway File with Lock","93.6988","Yes"
"Logan Haushalter","XtraLife ClearVue Slant-D Ring Binder, White, 3""","3.8168","null"
"Clay Rozendal","Elite 5"" Scissors","7.605","null"
"Katrina Bavinger","Newell 334","30.9504","null"
"Katrina Bavinger","Eldon Expressions Wood Desk Accessories, Oak","6.4206","null"
"Katrina Bavinger","AmazonBasics 3-Button USB Wired Mouse","6.0114","null"
"Rose O'Brian","Prestige Round Ring Binders","4.9248","null"
"Brenda Bowman","Anker Astro 15000mAh USB Portable Charger","-7.9984","null"
"Brenda Bowman","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","43.4646","null"
"Brenda Bowman","Panasonic KP-380BK Classic Electric Pencil Sharpener","44.975","null"
"Dennis Kane","Eldon Image Series Black Desk Accessories","4.4712","null"
"Dennis Kane","First Data TMFD35 PIN Pad","89.964","null"
"Dennis Kane","Eldon 300 Class Desk Accessories, Black","10.89","null"
"Dennis Kane","Round Specialty Laser Printer Labels","41.2237","null"
"Dennis Kane","Home/Office Personal File Carts","17.38","null"
"Dennis Kane","Cyber Acoustics AC-202b Speech Recognition Stereo Headset","-4.6764","null"
"Dennis Kane","Pressboard Data Binder, Crimson, 12"" X 8 1/2""","4.1652","null"
"Edward Hooks","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","143.303","null"
"Edward Hooks","Hon Olson Stacker Stools","56.324","null"
"Ed Braxton","Hon 2111 Invitation Series Corner Table","-87.9354","null"
"Ed Braxton","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","68.8464","null"
"Nicole Fjeld","Global Deluxe High-Back Manager's Chair","102.9528","null"
"Nicole Fjeld","Dana Halogen Swing-Arm Architect Lamp","91.7728","null"
"Annie Zypern","Logitech B530 USB Headset - headset - Full size, Binaural","7.7679","null"
"Annie Zypern","Boston 1730 StandUp Electric Pencil Sharpener","16.6764","null"
"Sylvia Foulston","Plastic Binding Combs","12.2715","null"
"Maria Zettner","Contemporary Borderless Frame","9.5571","null"
"Tracy Poddar","Serrated Blade or Curved Handle Hand Letter Openers","-4.1762","null"
"Tracy Poddar","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","-14.4078","null"
"Tracy Poddar","Southworth 25% Cotton Premium Laser Paper and Envelopes","16.7832","null"
"Tracy Poddar","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","-97.5528","null"
"Tracy Poddar","Dot Matrix Printer Tape Reel Labels, White, 5000/Box","228.0792","null"
"Tracy Poddar","Xerox 1887","5.3116","null"
"Liz Willingham","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","21.7515","null"
"Edward Becker","PayAnywhere Card Reader","3.4965","Yes"
"Edward Becker","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","15.336","Yes"
"Nona Balk","Xerox 1898","16.032","null"
"Nona Balk","Strathmore #10 Envelopes, Ultimate White","103.3116","null"
"Bruce Geld","Executive Impressions 10"" Spectator Wall Clock","15.9936","null"
"Bruce Geld","Panasonic KX TS3282W Corded phone","42.495","null"
"Patrick O'Brill","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","4.4138","null"
"Patrick O'Brill","Eldon Simplefile Box Office","10.4496","null"
"Patrick O'Brill","Acme 10"" Easy Grip Assistive Scissors","10.518","null"
"Chris Selesnick","Pressboard Hanging Data Binders for Unburst Sheets","6.888","null"
"Chris Selesnick","Xerox 212","12.4416","null"
"Chris Selesnick","Xerox 192","3.1104","null"
"Chris Selesnick","Griffin GC17055 Auxiliary Audio Cable","8.6352","null"
"Frank Carlisle","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","15.764","null"
"Sanjit Engle","Dixon Ticonderoga Core-Lock Colored Pencils","8.2901","null"
"Chloris Kastensmidt","Vinyl Sectional Post Binders","56.55","null"
"Chloris Kastensmidt","3D Systems Cube Printer, 2nd Generation, White","103.9992","null"
"Chloris Kastensmidt","Xerox 209","24.8832","null"
"Sue Ann Reed","GBC Twin Loop Wire Binding Elements","49.92","Yes"
"Benjamin Patterson","Eldon Expressions Wood Desk Accessories, Oak","4.2804","null"
"Pauline Chand","Alliance Super-Size Bands, Assorted Sizes","-11.8256","null"
"Bart Watters","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","7.1196","Yes"
"Bart Watters","Sortfiler Multipurpose Personal File Organizer, Black","43.4217","Yes"
"Dionis Lloyd","Xerox 1941","29.358","null"
"Jack O'Briant","Memorex Micro Travel Drive 16 GB","34.6983","null"
"Robert Dilbeck","Novimex High-Tech Fabric Mesh Task Chair","-73.8192","Yes"
"James Galang","Eldon 400 Class Desk Accessories, Black Carbon","14.7","null"
"James Galang","Fellowes Stor/Drawer Steel Plus Storage Drawers","28.629","null"
"James Galang","Nokia Lumia 925","22.6782","null"
"Erin Creighton","Eldon Portable Mobile Manager","15.2712","null"
"Erin Creighton","Master Big Foot Doorstop, Beige","11.4576","null"
"Eric Hoffmann","Maxell 74 Minute CDR, 10/Pack","25.3302","null"
"Frank Carlisle","Fluorescent Highlighters by Dixon","8.1192","null"
"Frank Carlisle","Avery 49","5.6448","null"
"Frank Carlisle","Xerox 1893","140.5957","null"
"Frank Carlisle","Digium D40 VoIP phone","23.2182","null"
"Rick Duston","Leather Task Chair, Black","0","null"
"Rick Duston","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","105.98","null"
"Rick Duston","Peel-Off China Markers","41.706","null"
"Rick Duston","Belkin 5 Outlet SurgeMaster Power Centers","30.5088","null"
"Rick Duston","Cardinal Poly Pocket Divider Pockets for Ring Binders","0.84","null"
"Chris Cortes","Xerox 1933","34.6296","Yes"
"Chris Cortes","Tenex ""The Solids"" Textured Chair Mats","23.7864","Yes"
"Chris Cortes","Plantronics Encore H101 Dual Earpieces Headset","10.788","Yes"
"Chris Cortes","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","7.9896","Yes"
"Rick Bensley","Xerox 1898","6.4128","null"
"Rick Bensley","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black","7.945","null"
